"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids","structured","Sky","Urban","Barren","Cultivated","Trees","Herbaceous","Shrubs","Water","None","MUC","IGBP","direction","longitude","latitude","MUC Classification","IGBP Classification","Description"
"59",373819743,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:07:47 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:07:38.373Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:07:47.366Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees"",""Urban""]}]","{""69962389"":{""retired"":null,""Filename"":""GOLC_n13p78430_e100p53440_47PPR658244_0008m_20190612_00024065_4East0_Land1_M43_IGBP13UrbanAndBuildUpLands_MuddyDryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962389,1,1,1,0,0,1,0,0,0,0,"M43","IGBP13","East","13.78430","100.53440","Short Graminoid","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"60",373819746,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:07:56 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:07:48.863Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:07:56.045Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban"",""Trees"",""Sky""]}]","{""69962418"":{""retired"":null,""Filename"":""GOLC_n13p78440_e100p53380_47PPR658244_0008m_20190613_00024101_6West0_Land1_M02_IGBP13UrbanAndBuildUpLands_LeavesOnTrees_manual_m_1920x1080.jpg""}}",69962418,1,1,1,0,0,1,0,0,0,0,"M02","IGBP13","West","13.78440","100.53380","Mainly Deciduous","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"61",373819754,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:08 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":553},""started_at"":""2021-11-07T05:08:02.847Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:07.962Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":402,""naturalWidth"":3024,""naturalHeight"":4032}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Urban""]}]","{""69962240"":{""retired"":null,""Filename"":""GOLC_n13p78440_e100p53430_47PPR658244_0008m_20190626_00024858_1Up000_Land1_xxx_IGBP13UrbanAndBuildUpLands_MuddyLeavesOnTrees_manual_m_3024x4032.jpg""}}",69962240,1,1,1,0,0,0,0,0,0,0,"xxx","IGBP13","Up","13.78440","100.53430",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"62",373819762,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:13 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":553},""started_at"":""2021-11-07T05:08:08.746Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:13.761Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""69962480"":{""retired"":null,""Filename"":""GOLC_n05p96920_e116p06640_50NLM966598_0002m_20190717_00025684_1Up000_Land1_M93_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic12m_1920x1080.jpg""}}",69962480,1,1,0,0,0,0,0,0,0,0,"M93","IGBP13","Up","05.96920","116.06640","Urban, Transportation","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"63",373819769,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:26 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:08:19.331Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:26.725Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":402,""naturalWidth"":2448,""naturalHeight"":3264}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees"",""Urban""]}]","{""69962262"":{""retired"":null,""Filename"":""GOLC_n05p64790_w000p17400_30NZM130250_0070m_20190928_00027489_3North_Land1_xxx_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic42m_2448x3264.jpg""}}",69962262,1,1,1,0,0,1,0,0,0,0,"xxx","IGBP13","North","05.64790","-000.17400",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"64",373819780,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:39 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:08:27.496Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:39.830Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous"",""Shrubs"",""Trees""]}]","{""69962271"":{""retired"":null,""Filename"":""GOLC_n02p69920_w074p88260_18NWH130983_1251m_20190824_00027179_3North_Land1_xxx_IGBP09Savannas_Muddy_automatic56m_1920x1080.jpg""}}",69962271,1,1,0,0,0,1,1,1,0,0,"xxx","IGBP09","North","02.69920","-074.88260",NA,"Savannas","Tree cover 10-30% (canopy >2m)."
"65",373819783,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:45 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:08:40.928Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:44.976Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:07:24.990Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban""]}]","{""69962283"":{""retired"":null,""Filename"":""GOLC_n05p97050_e116p06480_50NLM964600_0001m_20190717_00025685_2Down0_Land1_M93_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic9m_1920x1080.jpg""}}",69962283,1,0,1,0,0,0,0,0,0,0,"M93","IGBP13","Down","05.97050","116.06480","Urban, Transportation","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"66",373819794,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:53 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:08:45.798Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:53.395Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:08:40.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""69962125"":{""retired"":null,""Filename"":""GOLC_n13p78440_e100p53370_47PPR657244_0007m_20190613_00024115_2Down0_Land1_M92_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",69962125,1,0,0,0,0,0,1,0,0,0,"M92","IGBP13","Down","13.78440","100.53370","Urban, Commerical and Industrial","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"67",373819796,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:08:59 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:08:54.233Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:08:59.513Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:08:40.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""69962152"":{""retired"":null,""Filename"":""GOLC_n10p66430_w061p51120_20PPS628792_0020m_20191011_00027882_6West0_Land1_M82_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_automatic6m_1920x1080.jpg""}}",69962152,1,0,0,0,0,0,1,0,0,0,"M82","IGBP13","West","10.66430","-061.51120","Non-Agriculture","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"68",373819804,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:09:08 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:09:00.183Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:09:07.949Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:08:40.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Trees"",""Urban"",""Herbaceous""]}]","{""69962185"":{""retired"":null,""Filename"":""GOLC_n13p78420_e100p53400_47PPR658243_0013m_20190613_00024116_3North_Land1_xxx_IGBP13UrbanAndBuildUpLands_LeavesOnTrees_automatic31m_1920x1080.jpg""}}",69962185,1,0,1,0,0,1,1,0,0,0,"xxx","IGBP13","North","13.78420","100.53400",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"69",373819811,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:09:18 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:09:08.868Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:09:18.040Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":94,""naturalWidth"":2560,""naturalHeight"":800}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:08:40.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Trees""]}]","{""69962428"":{""retired"":null,""Filename"":""GOLC_n13p79110_e100p54400_47PPR669251_0010m_20190620_00024480_1Up000_Land1_M91_IGBP13UrbanAndBuildUpLands_DryGroundLeavesOnTrees_manual_m_2560x800.jpg""}}",69962428,1,1,0,0,0,1,0,0,0,0,"M91","IGBP13","Up","13.79110","100.54400","Urban, Residential","Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
"70",373819816,"not-logged-in-49fce620662a4a4487b4",NA,"49fce620662a4a4487b4",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-07 05:09:22 UTC",NA,NA,"{""source"":""api"",""session"":""c3ac8d2bee683636407034dc942a8070ec6c6885651e44d3dd5dabbdab3b7a20"",""viewport"":{""width"":375,""height"":628},""started_at"":""2021-11-07T05:09:18.685Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""14400"",""finished_at"":""2021-11-07T05:09:22.800Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":226,""naturalWidth"":1478,""naturalHeight"":1108}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-07T05:08:40.751Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Urban""]}]","{""69962484"":{""retired"":null,""Filename"":""GOLC_n13p71984_e100p51533_47PPR638172_0004m_20190627_00024918_1Up000_Land1_xxx_IGBP13UrbanAndBuildUpLands_LeavesOnTreesRainSnow_manual_m_1478x1108.jpg""}}",69962484,1,1,1,0,0,0,0,0,0,0,"xxx","IGBP13","Up","13.71984","100.51533",NA,"Urban and Built-up Lands","At least 30% impervious surface area including building materials, asphalt, and vehicles."
